person,time,forbes_rank
judy_love,2022,213
judy_love,2023,161
judy_love,2024,218
judy_love,2025,178
julia_koch,2020,18
julia_koch,2021,27
julia_koch,2022,21
julia_koch,2023,17
julia_koch,2024,23
julia_koch,2025,21
julian_baker,1998,1040
julian_baker,2020,1513
julian_baker,2021,1664
julian_baker,2022,1096
julian_baker,2023,1164
julian_baker,2024,1187
julian_baker,2025,1305
julian_robertson_jr,1998,537
julian_robertson_jr,2001,490
julian_robertson_jr,2007,891
julian_robertson_jr,2008,897
julian_robertson_jr,2009,559
julian_robertson_jr,2010,437
julian_robertson_jr,2011,512
julian_robertson_jr,2012,491
julian_robertson_jr,2013,503
julian_robertson_jr,2014,506
julian_robertson_jr,2015,512
julian_robertson_jr,2016,435
julian_robertson_jr,2017,474
julian_robertson_jr,2018,527
julian_robertson_jr,2019,452
julian_robertson_jr,2020,401
julian_robertson_jr,2021,638
julian_robertson_jr,2022,586
julio_mario_santo_domingo_iii,2015,847
julio_mario_santo_domingo_iii,2016,722
julio_mario_santo_domingo_iii,2017,867
julio_mario_santo_domingo_iii,2018,1103
julio_mario_santo_domingo_iii,2019,1349
julio_mario_santo_domingo_iii,2020,1990
justin_ishbia,2021,1008
justin_ishbia,2022,1929
justin_ishbia,2023,1312
justin_ishbia,2024,597
justin_ishbia,2025,700
kamal_ghaffarian,2023,1434
kamal_ghaffarian,2024,1438
kamal_ghaffarian,2025,1513
kanye_west,2021,1750
kanye_west,2022,1513
karen_johnson_boyd,2015,737
karen_pritzker,2005,437
karen_pritzker,2006,451
karen_pritzker,2007,488
karen_pritzker,2008,503
karen_pritzker,2009,701
karen_pritzker,2010,773
karen_pritzker,2011,736
karen_pritzker,2012,367
karen_pritzker,2013,423
karen_pritzker,2014,408
karen_pritzker,2015,381
karen_pritzker,2016,403
karen_pritzker,2017,385
karen_pritzker,2018,388
karen_pritzker,2019,379
karen_pritzker,2020,345
karen_pritzker,2021,574
karen_pritzker,2022,438
karen_pritzker,2023,455
karen_pritzker,2024,477
karen_pritzker,2025,453
karim_atiyeh,2025,2479
katharine_rayner,2016,178
katharine_rayner,2017,159
katharine_rayner,2018,178
katharine_rayner,2019,261
katharine_rayner,2020,320
katharine_rayner,2021,432
katharine_rayner,2022,523
katharine_rayner,2023,466
katharine_rayner,2024,785
katharine_rayner,2025,823
katherine_tanner,2015,1190
katherine_tanner,2016,1198
katherine_tanner,2017,1098
katherine_tanner,2018,1215
katherine_tanner,2019,1227
kathy_britton,2025,1408
kathy_fields,2019,1511
kathy_fields,2020,1513
katie_rodan,2019,1511
katie_rodan,2020,1513
kavitark_ram_shriram,2006,512
kavitark_ram_shriram,2007,583
kavitark_ram_shriram,2008,677
kavitark_ram_shriram,2009,601
kavitark_ram_shriram,2010,655
kavitark_ram_shriram,2011,782
kavitark_ram_shriram,2012,804
kavitark_ram_shriram,2013,922
kavitark_ram_shriram,2014,973
kavitark_ram_shriram,2015,1006
kavitark_ram_shriram,2016,1011
kavitark_ram_shriram,2017,1030
kavitark_ram_shriram,2018,1157
kavitark_ram_shriram,2019,1116
kavitark_ram_shriram,2020,945
kavitark_ram_shriram,2021,1249
kavitark_ram_shriram,2022,1196
kavitark_ram_shriram,2023,1368
kavitark_ram_shriram,2024,1286
kavitark_ram_shriram,2025,1219
keith_dunleavy,1998,1713
keith_dunleavy,2021,2141
keith_dunleavy,2022,1729
keith_dunleavy,2023,1725
keith_dunleavy,2024,1694
keith_dunleavy,2025,1850
kelcy_warren,2010,655
kelcy_warren,2011,595
kelcy_warren,2012,546
kelcy_warren,2013,527
kelcy_warren,2014,340
kelcy_warren,2015,230
kelcy_warren,2016,1067
kelcy_warren,2017,367
kelcy_warren,2018,527
kelcy_warren,2019,478
kelcy_warren,2020,945
kelcy_warren,2021,891
kelcy_warren,2022,728
kelcy_warren,2023,552
kelcy_warren,2024,486
kelcy_warren,2025,464
ken_fisher,2006,698
ken_fisher,2007,754
ken_fisher,2008,677
ken_fisher,2009,647
ken_fisher,2010,721
ken_fisher,2011,736
ken_fisher,2012,764
ken_fisher,2013,792
ken_fisher,2014,731
ken_fisher,2015,663
ken_fisher,2016,549
ken_fisher,2017,501
ken_fisher,2018,606
ken_fisher,2019,617
ken_fisher,2020,468
ken_fisher,2021,502
ken_fisher,2022,509
ken_fisher,2023,365
ken_fisher,2024,292
ken_fisher,2025,224
ken_griffin,2006,512
ken_griffin,2007,583
ken_griffin,2008,368
ken_griffin,2009,468
ken_griffin,2010,488
ken_griffin,2011,512
ken_griffin,2012,377
ken_griffin,2013,316
ken_griffin,2014,270
ken_griffin,2015,216
ken_griffin,2016,157
ken_griffin,2017,166
ken_griffin,2018,172
ken_griffin,2019,117
ken_griffin,2020,100
ken_griffin,2021,119
ken_griffin,2022,53
ken_griffin,2023,35
ken_griffin,2024,42
ken_griffin,2025,35
ken_grossman,2015,1741
ken_grossman,2016,1694
ken_grossman,2017,1940
ken_kendrick,1998,2499
ken_kendrick,2022,2578
ken_kendrick,2023,2540
ken_kendrick,2024,2545
ken_kendrick,2025,2623
ken_xie,2020,1613
ken_xie,2021,680
ken_xie,2022,460
ken_xie,2023,679
ken_xie,2024,612
ken_xie,2025,464
kenneth_adams_jr,2009,647
kenneth_adams_jr,2010,880
kenneth_adams_jr,2011,1057
kenneth_adams_jr,2012,1075
kenneth_adams_jr,2013,1175
kenneth_feld,2014,988
kenneth_feld,2015,1054
kenneth_feld,2016,1011
kenneth_feld,2017,814
kenneth_feld,2018,965
kenneth_feld,2019,962
kenneth_feld,2020,1063
kenneth_feld,2021,1580
kenneth_feld,2022,1341
kenneth_feld,2023,1027
kenneth_feld,2024,1238
kenneth_feld,2025,1462
kenneth_hao,1998,1874
kenneth_hao,2020,1730
kenneth_hao,2021,2263
kenneth_hao,2022,1929
kenneth_hao,2023,1905
kenneth_hao,2024,1438
kenneth_hao,2025,1573
kenneth_langone,2001,387
kenneth_langone,2002,351
kenneth_langone,2005,548
kenneth_langone,2006,698
kenneth_langone,2007,840
kenneth_langone,2010,937
kenneth_langone,2011,938
kenneth_langone,2012,854
kenneth_langone,2013,792
kenneth_langone,2014,764
kenneth_langone,2015,714
kenneth_langone,2016,638
kenneth_langone,2017,660
kenneth_langone,2018,703
kenneth_langone,2019,645
kenneth_langone,2020,616
kenneth_langone,2021,608
kenneth_langone,2022,438
kenneth_langone,2023,455
kenneth_langone,2024,292
kenneth_langone,2025,307
kenneth_tuchman,2007,799
kenneth_tuchman,2014,1565
kenneth_tuchman,2015,1638
kenneth_tuchman,2016,1577
kenneth_tuchman,2017,1567
kenneth_tuchman,2018,1561
kenneth_tuchman,2019,1511
kenneth_tuchman,2020,1613
kenneth_tuchman,2021,1111
kenneth_tuchman,2022,1096
kenneth_tuchman,2023,1725
kenneth_tuchman,2024,2545
kenneth_tuchman,2025,2933
kenny_troutt,1998,1840
kenny_troutt,2001,336
kenny_troutt,2002,351
kenny_troutt,2003,427
kenny_troutt,2004,514
kenny_troutt,2005,584
kenny_troutt,2006,698
kenny_troutt,2007,799
kenny_troutt,2008,897
kenny_troutt,2009,701
kenny_troutt,2010,880
kenny_troutt,2011,993
kenny_troutt,2012,1015
kenny_troutt,2013,1175
kenny_troutt,2014,1284
kenny_troutt,2015,1312
kenny_troutt,2016,1367
kenny_troutt,2017,1468
kenny_troutt,2018,1650
kenny_troutt,2019,1605
kenny_troutt,2020,1415
kenny_troutt,2021,2035
kenny_troutt,2022,1929
kenny_troutt,2023,1905
kenny_troutt,2024,1851
kenny_troutt,2025,2019
kevin_glazer,2024,1851
kevin_glazer,2025,2019
kevin_marchetti,2025,1219
kevin_plank,2012,1075
kevin_plank,2013,1175
kevin_plank,2014,731
kevin_plank,2015,577
kevin_plank,2016,527
kevin_plank,2017,1030
kevin_plank,2018,1561
kevin_plank,2019,1227
kevin_plank,2020,1851
kevin_plank,2021,1580
kevin_plank,2022,1929
kevin_plank,2023,2405
kevin_plank,2024,2545
kevin_plank,2025,2933
kevin_systrom,2017,1678
kevin_systrom,2018,1561
kevin_systrom,2019,1605
kevin_systrom,2020,1613
kevin_systrom,2021,1664
kevin_systrom,2022,1929
kevin_systrom,2023,1905
kevin_systrom,2024,1187
kevin_systrom,2025,1141
kieu_hoang,2014,1078
kieu_hoang,2015,847
kieu_hoang,2016,453
kieu_hoang,2017,693
kieu_hoang,2018,859
kim_kardashian,2021,2674
kim_kardashian,2022,1645
kim_kardashian,2023,2259
kim_kardashian,2024,1851
kim_kardashian,2025,2019
kirk_kerkorian,2001,46
kirk_kerkorian,2002,44
kirk_kerkorian,2003,97
kirk_kerkorian,2004,65
kirk_kerkorian,2005,41
kirk_kerkorian,2006,53
kirk_kerkorian,2007,31
kirk_kerkorian,2008,41
kirk_kerkorian,2009,98
kirk_kerkorian,2010,307
kirk_kerkorian,2011,310
kirk_kerkorian,2012,344
kirk_kerkorian,2013,412
kirk_kerkorian,2014,328
kirk_kerkorian,2015,393
kylie_jenner,2019,2057
kylie_jenner,2020,1990
lamar_hunt_jr,2024,2152
lamar_hunt_jr,2025,2110
larry_connor,2024,1623
larry_connor,2025,1688
larry_ellison,2001,4
larry_ellison,2002,5
larry_ellison,2003,6
larry_ellison,2004,12
larry_ellison,2005,9
larry_ellison,2006,15
larry_ellison,2007,11
larry_ellison,2008,14
larry_ellison,2009,4
larry_ellison,2010,6
larry_ellison,2011,5
larry_ellison,2012,6
larry_ellison,2013,5
larry_ellison,2014,5
larry_ellison,2015,5
larry_ellison,2016,7
larry_ellison,2017,7
larry_ellison,2018,10
larry_ellison,2019,7
larry_ellison,2020,5
larry_ellison,2021,7
larry_ellison,2022,8
larry_ellison,2023,4
larry_ellison,2024,5
larry_ellison,2025,4
larry_page,2004,552
larry_page,2005,55
larry_page,2006,27
larry_page,2007,26
larry_page,2008,33
larry_page,2009,26
larry_page,2010,24
larry_page,2011,24
larry_page,2012,24
larry_page,2013,20
larry_page,2014,17
larry_page,2015,19
larry_page,2016,12
larry_page,2017,12
larry_page,2018,12
larry_page,2019,10
larry_page,2020,13
larry_page,2021,8
larry_page,2022,6
larry_page,2023,12
larry_page,2024,10
larry_page,2025,7
larry_robbins,2014,1210
larry_robbins,2015,847
larry_robbins,2016,906
larry_robbins,2017,1030
larry_robbins,2018,965
larry_robbins,2019,1227
larry_robbins,2020,1135
larry_robbins,2021,1664
larry_robbins,2022,1579
larry_robbins,2023,1575
larry_robbins,2024,1496
larry_robbins,2025,1626
larry_silverstein,2024,2692
larry_silverstein,2025,2933
laurans_mendelson,2025,2356
lauren_leichtman,2025,2479
laurence_fink,2021,2674
laurence_fink,2022,2578
laurence_fink,2024,2410
laurence_fink,2025,2623
laurene_powell_jobs,2012,100
laurene_powell_jobs,2013,98
laurene_powell_jobs,2014,73
laurene_powell_jobs,2015,45
laurene_powell_jobs,2016,44
laurene_powell_jobs,2017,40
laurene_powell_jobs,2018,58
laurene_powell_jobs,2019,54
laurene_powell_jobs,2020,59
laurene_powell_jobs,2021,95
laurene_powell_jobs,2022,110
laurene_powell_jobs,2023,145
laurene_powell_jobs,2024,153
laurene_powell_jobs,2025,136
laurie_tisch,2018,1999
laurie_tisch,2020,1990
laurie_tisch,2021,2378
laurie_tisch,2022,2324
laurie_tisch,2023,1804
laurie_tisch,2024,1945
laurie_tisch,2025,2110
lawrence_golub,1997,2244
lawrence_golub,1998,2244
lawrence_golub,2020,1730
lawrence_golub,2021,2378
lawrence_golub,2022,2324
lawrence_golub,2023,2259
lawrence_golub,2024,1496
lawrence_golub,2025,1108
leandro_rizzuto,2008,843
leandro_rizzuto,2009,701
leandro_rizzuto,2010,616
leandro_rizzuto,2011,782
leandro_rizzuto,2012,719
leandro_rizzuto,2013,831
leandro_rizzuto,2014,609
leandro_rizzuto,2015,534
leandro_rizzuto,2016,403
leandro_rizzuto,2017,367
lebron_james,2023,2540
lebron_james,2024,2410
lebron_james,2025,2479
lee_bass,2001,92
lee_bass,2002,293
lee_bass,2003,348
lee_bass,2004,377
lee_bass,2005,355
lee_bass,2006,428
lee_bass,2007,287
lee_bass,2008,368
lee_bass,2009,334
lee_bass,2010,488
lee_bass,2011,595
lee_bass,2012,601
lee_bass,2013,736
lee_bass,2014,828
lee_bass,2015,949
lee_bass,2016,1011
lee_bass,2017,693
lee_bass,2018,965
lee_bass,2019,1008
lee_bass,2020,1196
lee_bass,2021,1664
lee_bass,2022,1445
lee_bass,2023,1312
lee_bass,2024,1496
lee_bass,2025,1626
len_blavatnik,2004,293
len_blavatnik,2005,258
len_blavatnik,2006,114
len_blavatnik,2007,102
len_blavatnik,2008,113
len_blavatnik,2009,132
len_blavatnik,2010,93
len_blavatnik,2011,80
len_blavatnik,2012,72
len_blavatnik,2013,44
len_blavatnik,2014,39
len_blavatnik,2015,41
len_blavatnik,2016,53
len_blavatnik,2017,40
len_blavatnik,2018,48
len_blavatnik,2019,59
len_blavatnik,2020,51
len_blavatnik,2021,46
len_blavatnik,2022,40
len_blavatnik,2023,40
len_blavatnik,2024,52
len_blavatnik,2025,59
leo_koguan,2019,2057
leo_koguan,2020,1513
leo_koguan,2021,1444
leo_koguan,2022,424
leo_koguan,2023,486
leo_koguan,2024,486
leo_koguan,2025,411
leon_black,2007,488
leon_black,2008,260
leon_black,2009,647
leon_black,2010,374
leon_black,2011,310
leon_black,2012,330
leon_black,2013,299
leon_black,2014,240
leon_black,2015,283
leon_black,2016,324
leon_black,2017,281
leon_black,2018,261
leon_black,2019,252
leon_black,2020,224
leon_black,2021,288
leon_black,2022,197
leon_black,2023,232
leon_black,2024,135
leon_black,2025,146
leon_charney,2009,522
leon_charney,2010,773
leon_charney,2011,938
leon_charney,2012,960
leon_charney,2013,1175
leon_charney,2014,1565
leon_charney,2015,1741
leon_charney,2016,1694
leon_cooperman,1997,1170
leon_cooperman,1998,1170
leon_cooperman,2008,962
leon_cooperman,2009,701
leon_cooperman,2010,655
leon_cooperman,2011,692
leon_cooperman,2012,634
leon_cooperman,2013,589
leon_cooperman,2014,446
leon_cooperman,2015,462
leon_cooperman,2016,527
leon_cooperman,2017,660
leon_cooperman,2018,729
leon_cooperman,2019,745
leon_cooperman,2020,616
leon_cooperman,2021,1249
leon_cooperman,2022,1238
leon_cooperman,2023,1217
leon_cooperman,2024,1187
leon_cooperman,2025,1015
leonard_abess,2024,1438
leonard_abess,2025,1573
leonard_lauder,2001,104
leonard_lauder,2002,138
leonard_lauder,2003,137
leonard_lauder,2004,153
leonard_lauder,2005,170
leonard_lauder,2006,240
leonard_lauder,2007,249
leonard_lauder,2008,334
leonard_lauder,2009,334
leonard_lauder,2010,212
leonard_lauder,2011,162
leonard_lauder,2012,131
leonard_lauder,2013,143
leonard_lauder,2014,177
leonard_lauder,2015,137
leonard_lauder,2016,122
leonard_lauder,2017,145
leonard_lauder,2018,113
leonard_lauder,2019,82
leonard_lauder,2020,70
leonard_lauder,2021,64
leonard_lauder,2022,65
leonard_lauder,2023,77
leonard_lauder,2024,126
leonard_lauder,2025,271
leonard_schleifer,2014,1565
leonard_schleifer,2015,1415
leonard_schleifer,2016,1367
leonard_schleifer,2017,1468
leonard_schleifer,2018,1756
leonard_schleifer,2019,1281
leonard_schleifer,2020,1001
leonard_schleifer,2021,1750
leonard_schleifer,2022,2324
leonard_schleifer,2023,1164
leonard_schleifer,2024,920
leonard_schleifer,2025,1408
leonard_stern,1997,388
leonard_stern,1998,388
leonard_stern,2001,194
leonard_stern,2002,168
leonard_stern,2003,177
leonard_stern,2004,247
leonard_stern,2005,243
leonard_stern,2006,258
leonard_stern,2007,237
leonard_stern,2008,256
leonard_stern,2009,132
leonard_stern,2010,249
leonard_stern,2011,310
leonard_stern,2012,255
leonard_stern,2013,308
leonard_stern,2014,354
leonard_stern,2015,283
leonard_stern,2016,380
leonard_stern,2017,414
leonard_stern,2018,466
leonard_stern,2019,379
leonard_stern,2020,383
leonard_stern,2021,680
leonard_stern,2022,411
leonard_stern,2023,290
leonard_stern,2024,317
leonard_stern,2025,329
leonid_radvinsky,2022,2324
leonid_radvinsky,2023,1434
leonid_radvinsky,2024,1104
leonid_radvinsky,2025,948
les_wexner,2001,162
les_wexner,2002,152
les_wexner,2003,192
les_wexner,2004,170
les_wexner,2005,188
les_wexner,2006,258
les_wexner,2007,273
les_wexner,2008,446
les_wexner,2009,430
les_wexner,2010,421
les_wexner,2011,347
les_wexner,2012,248
les_wexner,2013,276
les_wexner,2014,244
les_wexner,2015,172
les_wexner,2016,167
les_wexner,2017,224
les_wexner,2018,287
les_wexner,2019,413
les_wexner,2020,451
les_wexner,2021,440
les_wexner,2022,438
les_wexner,2023,425
les_wexner,2024,486
les_wexner,2025,390
leslie_alexander,1997,1626
leslie_alexander,1998,1626
leslie_alexander,2007,664
leslie_alexander,2015,1190
leslie_alexander,2016,1198
leslie_alexander,2017,1098
leslie_alexander,2018,1157
leslie_alexander,2019,1168
leslie_alexander,2020,1267
leslie_alexander,2021,1750
leslie_alexander,2022,1645
leslie_alexander,2023,1647
leslie_alexander,2024,1694
leslie_alexander,2025,1850
leslie_lampton,2009,701
lester_crown,2001,146
lester_crown,2002,106
lester_crown,2003,123
lester_crown,2004,132
lester_crown,2005,144
lester_crown,2006,158
lester_crown,2007,177
lester_crown,2008,222
lester_crown,2009,196
lester_crown,2010,208
lester_crown,2011,217
li_ge,2018,1215
li_ge,2019,617
li_ge,2020,330
li_ge,2021,224
li_ge,2022,235
li_ge,2023,455
li_ge,2024,529
li_ge,2025,650
liesel_pritzker_simmons,2024,2046
liesel_pritzker_simmons,2025,2233
lin_bin,2015,1386
lin_bin,2016,1577
lin_bin,2019,597
lin_bin,2020,538
lin_bin,2021,274
lin_bin,2022,536
lin_bin,2023,659
lin_bin,2024,661
lin_bin,2025,122
linda_pritzker,2005,437
linda_pritzker,2006,451
linda_pritzker,2007,488
linda_pritzker,2008,503
linda_pritzker,2009,701
linda_pritzker,2010,773
linda_pritzker,2011,736
linda_pritzker,2012,804
linda_pritzker,2013,922
linda_pritzker,2014,988
linda_pritzker,2015,1054
linda_pritzker,2016,1011
linda_pritzker,2017,1161
linda_pritzker,2018,1339
linda_pritzker,2019,1227
linda_pritzker,2020,1063
linda_pritzker,2021,1580
linda_pritzker,2022,1513
linda_pritzker,2023,1516
linda_pritzker,2024,1623
linda_pritzker,2025,1763
linden_blue,2020,1990
lisa_su,2024,2287
liu_xiucai,2021,2035
liu_xiucai,2022,1445
liu_xiucai,2023,1905
liu_xiucai,2024,2545
liu_xiucai,2025,2623
lloyd_blankfein,2021,2524
lloyd_blankfein,2022,2448
lloyd_blankfein,2023,2405
lloyd_blankfein,2024,2287
lloyd_blankfein,2025,2110
lloyd_frink,2021,2141
lorenzo_fertitta,2008,897
lorenzo_fertitta,2011,1140
lorenzo_fertitta,2014,1284
lorenzo_fertitta,2015,1250
lorenzo_fertitta,2016,1275
lorenzo_fertitta,2017,1030
lorenzo_fertitta,2018,1103
lorenzo_fertitta,2019,1168
lorenzo_fertitta,2020,1415
lorenzo_fertitta,2021,1444
lorenzo_fertitta,2022,1196
lorenzo_fertitta,2023,1067
lorenzo_fertitta,2024,1104
lorenzo_fertitta,2025,1172
lou_boliang,2021,2524
lou_boliang,2022,2448
louis_bacon,1997,1778
louis_bacon,1998,1778
louis_bacon,2006,746
louis_bacon,2007,891
louis_bacon,2008,707
louis_bacon,2009,468
louis_bacon,2010,655
louis_bacon,2011,736
louis_bacon,2012,913
louis_bacon,2013,1107
louis_bacon,2014,1092
louis_bacon,2015,1118
louis_bacon,2016,959
louis_bacon,2017,1161
louis_bacon,2018,1477
louis_bacon,2019,1511
louis_bacon,2020,1415
louis_bacon,2021,2141
louis_bacon,2022,1818
louis_bacon,2023,1804
louis_bacon,2024,2692
louis_bacon,2025,2933
lowell_milken,2008,1062
lowell_milken,2017,1940
lowell_milken,2018,2124
lowell_milken,2019,2057
lowell_milken,2020,1990
lucy_stitzer,2015,1190
lucy_stitzer,2016,1198
lucy_stitzer,2017,1098
lucy_stitzer,2018,1215
lucy_stitzer,2019,1227
lucy_stitzer,2020,1613
lucy_stitzer,2021,1833
lucy_stitzer,2022,1292
lucy_stitzer,2023,1575
lucy_stitzer,2024,1623
lucy_stitzer,2025,1763
luis_von_ahn,2025,2790
lukas_walton,2016,99
lukas_walton,2017,116
lukas_walton,2018,83
lukas_walton,2019,75
lukas_walton,2020,44
lukas_walton,2021,127
lukas_walton,2022,106
lukas_walton,2023,74
lukas_walton,2024,60
lukas_walton,2025,42
lynda_resnick,2023,497
lynda_resnick,2024,529
lynda_resnick,2025,551
lyndal_stephens_greth,2025,77
lynn_schusterman,1997,813
lynn_schusterman,1998,813
lynn_schusterman,2008,462
lynn_schusterman,2009,601
lynn_schusterman,2010,655
lynn_schusterman,2011,595
lynn_schusterman,2012,314
lynn_schusterman,2013,384
lynn_schusterman,2014,328
lynn_schusterman,2015,462
lynn_schusterman,2016,477
lynn_schusterman,2017,630
lynn_schusterman,2018,729
lynn_schusterman,2019,691
lynn_schusterman,2020,565
lynn_schusterman,2021,891
lynn_schusterman,2022,851
lynn_schusterman,2023,905
lynn_schusterman,2024,697
lynn_schusterman,2025,801
lynsi_snyder,2018,1867
lynsi_snyder,2019,745
lynsi_snyder,2020,514
lynsi_snyder,2021,831
lynsi_snyder,2022,687
lynsi_snyder,2023,659
lynsi_snyder,2024,409
lynsi_snyder,2025,443
mackenzie_scott,2020,22
mackenzie_scott,2021,22
mackenzie_scott,2022,30
mackenzie_scott,2023,60
mackenzie_scott,2024,43
mackenzie_scott,2025,68
maggie_hardy,2024,775
maggie_hardy,2025,1015
maggie_hardy_knox,2009,522
maggie_hardy_knox,2010,937
maggie_hardy_knox,2015,1533
maggie_hardy_knox,2016,1011
maggie_hardy_knox,2017,1567
maggie_hardy_knox,2020,1513
maggie_hardy_knox,2021,1064
maggie_hardy_knox,2022,2076
maggie_hardy_knox,2023,1104
magic_johnson,2024,2410
magic_johnson,2025,2233
malcolm_glazer,2004,514
malcolm_glazer,2005,584
malcolm_glazer,2006,606
malcolm_glazer,2007,488
malcolm_glazer,2008,462
malcolm_glazer,2009,305
malcolm_glazer,2010,400
malcolm_glazer,2011,440
malcolm_glazer,2012,442
malcolm_glazer,2013,286
malcolm_glazer,2014,354
malone_mitchell,2010,828
malone_mitchell,2011,879
manoj_bhargava,2012,960
manoj_bhargava,2013,974
manuel_moroun,2009,701
manuel_moroun,2010,556
manuel_moroun,2011,736
manuel_moroun,2012,854
manuel_moroun,2013,1268
manuel_moroun,2014,1143
manuel_moroun,2015,1006
manuel_moroun,2016,1011
manuel_moroun,2017,1376
manuel_moroun,2018,1477
manuel_moroun,2019,1281
manuel_moroun,2020,1415
marc_andreessen,2017,1940
marc_andreessen,2018,1867
marc_andreessen,2019,1717
marc_andreessen,2020,1730
marc_andreessen,2021,1833
marc_andreessen,2022,1729
marc_andreessen,2023,1725
marc_andreessen,2024,1694
marc_andreessen,2025,1850
marc_benioff,2007,891
marc_benioff,2008,962
marc_benioff,2010,773
marc_benioff,2011,564
marc_benioff,2012,634
marc_benioff,2013,554
marc_benioff,2014,483
marc_benioff,2015,512
marc_benioff,2016,495
marc_benioff,2017,441
marc_benioff,2018,404
marc_benioff,2019,239
marc_benioff,2020,274
marc_benioff,2021,294
marc_benioff,2022,275
marc_benioff,2023,332
marc_benioff,2024,203
marc_benioff,2025,280
marc_lasry,1997,1641
marc_lasry,1998,1641
marc_lasry,2008,785
marc_lasry,2009,647
marc_lasry,2010,721
marc_lasry,2011,833
marc_lasry,2012,960
marc_lasry,2013,1031
marc_lasry,2014,1046
marc_lasry,2015,1006
marc_lasry,2016,1067
marc_lasry,2017,1290
marc_lasry,2018,1394
marc_lasry,2019,1281
marc_lasry,2020,1196
marc_lasry,2021,1750
marc_lasry,2022,1645
marc_lasry,2023,1434
marc_lasry,2024,1694
marc_lasry,2025,1850
marc_lipschultz,2024,1623
marc_lipschultz,2025,1688
marc_lore,2025,1305
marc_rich,2010,937
marc_rowan,2008,785
marc_rowan,2010,828
marc_rowan,2011,833
marc_rowan,2012,854
marc_rowan,2013,704
marc_rowan,2014,580
marc_rowan,2015,737
marc_rowan,2016,810
marc_rowan,2017,745
marc_rowan,2018,729
marc_rowan,2019,745
marc_rowan,2020,616
marc_rowan,2021,727
marc_rowan,2022,586
marc_rowan,2023,611
marc_rowan,2024,424
marc_rowan,2025,423
marc_zahr,2025,2933
marcelo_claure,2023,2133
marcelo_claure,2024,1623
marcelo_claure,2025,1763
marco_degeorge,2025,767
margaretta_taylor,2016,178
margaretta_taylor,2017,159
margaretta_taylor,2018,178
margaretta_taylor,2019,261
margaretta_taylor,2020,320
margaretta_taylor,2021,432
margaretta_taylor,2022,523
margaretta_taylor,2023,466
margaretta_taylor,2024,785
margaretta_taylor,2025,823
margot_birmingham_perot,2020,451
margot_birmingham_perot,2021,705
margot_birmingham_perot,2022,665
margot_birmingham_perot,2023,624
margot_birmingham_perot,2024,624
margot_birmingham_perot,2025,673
marguerite_harbert,2001,421
marguerite_harbert,2002,445
marguerite_harbert,2004,514
marguerite_harbert,2005,488
marguerite_harbert,2006,512
marguerite_harbert,2007,717
marguerite_harbert,2008,743
marguerite_harbert,2009,647
marguerite_harbert,2010,616
marguerite_harbert,2011,993
marian_ilitch,1997,628
marian_ilitch,1998,628
marian_ilitch,2007,664
marian_ilitch,2008,743
marian_ilitch,2009,522
marian_ilitch,2010,655
marian_ilitch,2011,736
marian_ilitch,2012,521
marian_ilitch,2013,527
marian_ilitch,2014,446
marian_ilitch,2015,330
marian_ilitch,2016,298
marian_ilitch,2017,239
marian_ilitch,2018,372
marian_ilitch,2019,478
marian_ilitch,2020,484
marian_ilitch,2021,807
marian_ilitch,2022,654
marian_ilitch,2023,636
marian_ilitch,2024,785
marian_ilitch,2025,751
marianne_liebmann,2009,559
marianne_liebmann,2010,582
marianne_liebmann,2011,488
marianne_liebmann,2012,804
marianne_liebmann,2013,641
marianne_liebmann,2014,506
marianne_liebmann,2015,534
marianne_liebmann,2016,527
marianne_liebmann,2017,460
marianne_liebmann,2018,514
marianne_liebmann,2019,504
marianne_liebmann,2020,764
marianne_liebmann,2021,831
marianne_liebmann,2022,552
marianne_liebmann,2023,721
marianne_liebmann,2024,756
marianne_liebmann,2025,868
marijke_mars,2018,296
marijke_mars,2019,272
marijke_mars,2020,248
marijke_mars,2021,316
marijke_mars,2022,288
marijke_mars,2023,195
marijke_mars,2024,242
marijke_mars,2025,236
marilyn_carlson_nelson,2001,363
marilyn_carlson_nelson,2002,327
marilyn_carlson_nelson,2003,348
marilyn_carlson_nelson,2004,406
marilyn_carlson_nelson,2005,488
marilyn_carlson_nelson,2006,562
marilyn_carlson_nelson,2007,488
marilyn_carlson_nelson,2008,553
marilyn_carlson_nelson,2009,601
marilyn_carlson_nelson,2010,616
marilyn_carlson_nelson,2011,782
marilyn_carlson_nelson,2012,491
marilyn_carlson_nelson,2013,316
marilyn_carlson_nelson,2014,340
marilyn_carlson_nelson,2015,1638
marilyn_simons,2025,57
mario_gabelli,2006,698
mario_gabelli,2008,897
mario_gabelli,2010,937
mario_gabelli,2013,1175
mario_gabelli,2014,1092
mario_gabelli,2015,1118
mario_gabelli,2016,1275
mario_gabelli,2017,1376
mario_gabelli,2018,1477
mario_gabelli,2019,1349
mario_gabelli,2020,1415
mario_gabelli,2021,1750
mario_gabelli,2022,1579
mario_gabelli,2023,1725
mario_gabelli,2024,1764
mario_gabelli,2025,1850
marion_macmillan_pictet,2006,645
marion_macmillan_pictet,2007,583
marion_macmillan_pictet,2008,236
marion_macmillan_pictet,2009,156
marion_macmillan_pictet,2010,176
marion_macmillan_pictet,2011,223
marissa_mayer,2025,2933
mark_attanasio,2025,1850
mark_cuban,2001,363
mark_cuban,2002,327
